Wall time,Step,Value
1758720454.8869822,2937920,5.0
1758720456.1409867,2948928,35.0
1758720474.0270257,3003520,20.0
1758720478.4418218,3016704,48.0
1758720489.805717,3063104,53.0
1758720503.668727,3107392,5.0
1758720507.6096103,3116224,48.0
1758720971.1318984,3165952,9.0
1758721005.3186445,3289984,11.0
1758721009.9855742,3305728,42.0
1758721018.5405154,3330688,36.0
1758721018.5542853,3330816,24.0
1758721024.01244,3354048,60.0
1758721032.4845264,3377536,26.0
1758721042.006302,3410816,65.0
1758721043.3369825,3422976,29.0
1758721080.2643921,3546368,17.0
1758721090.533363,3585536,19.0
1758721094.8995926,3598272,11.0
1758721095.468404,3603392,10.0
1758721095.51118,3603776,55.0
1758721099.2905593,3611520,53.0
1758721104.0919313,3628608,10.0
1758721572.901736,3699200,10.0
1758721573.0660455,3700672,14.0
1758721573.101651,3700992,12.0
1758721590.5376506,3752640,32.0
1758721604.847174,3803392,57.0
1758721606.2300537,3815936,63.0
1758721623.5190887,3867008,69.0
1758721629.609249,3895488,48.0
1758721637.7902408,3916672,58.0
1758721638.0996008,3919488,8.0
1758721642.7040088,3934336,24.0
1758721657.8380573,3989760,26.0
1758721671.574285,4032576,19.0
1758721681.9067152,4073472,20.0
1758721682.196891,4076096,59.0
1758721682.3673358,4077504,70.0
1758721682.4462569,4078144,57.0
1758721711.206921,4177664,56.0
1758722168.0283442,4200192,14.0
1758722168.3994644,4203520,16.0
1758722168.677433,4206080,18.0
1758722172.9588573,4218176,62.0
1758722197.4792197,4301888,25.0
1758722197.797029,4304704,5.0
1758722201.3077497,4309440,12.0
1758722201.79744,4313664,3.0
1758722212.4585211,4355072,54.0
1758722235.8795297,4434432,27.0
1758722236.1011922,4436416,45.0
1758722245.383123,4467136,6.0
1758722258.7567863,4508672,15.0
1758722264.0743911,4529920,50.0
1758722268.1560206,4540352,42.0
1758722277.5364847,4571968,20.0
1758722277.6858506,4573312,20.0
1758722282.7269232,4592064,20.0
1758722288.674319,4619008,71.0
1758722311.7202623,4693696,51.0
1758722312.5413408,4701056,16.0
1758722770.1934905,4729152,53.0
1758722779.278709,4756736,16.0
1758722813.7038348,4881984,29.0
1758722817.6256664,4891456,14.0
1758722817.840279,4893440,55.0
1758722821.4562771,4899968,9.0
1758722822.1273487,4906048,44.0
1758722827.1441286,4925504,18.0
1758722836.3777084,4956480,4.0
1758722836.4625456,4957248,17.0
1758722840.9539971,4971520,15.0
1758722845.3998752,4985472,11.0
1758722845.973081,4990784,5.0
1758722846.0636022,4991616,75.0
1758722859.2459576,5032320,29.0
1758722865.4233499,5061952,38.0
1758722878.9258618,5105536,25.0
1758722882.5475757,5112128,28.0
1758722882.936296,5115648,21.0
1758722883.8189805,5123648,31.0
1758722888.3576088,5138240,9.0
1758722892.0989194,5145664,60.0
1758722897.977643,5171840,3.0
1758722911.3298068,5213504,54.0
1758722912.716921,5225984,40.0
1758722917.1440542,5239616,4.0
1758723395.5079927,5333696,13.0
1758723396.102734,5338816,4.0
1758723404.9036071,5365120,55.0
1758723404.9321988,5365376,53.0
1758723447.4117608,5508672,21.0
1758723456.4857194,5538176,10.0
1758723457.0766315,5543488,44.0
1758723471.6778142,5594304,19.0
1758723477.4663665,5618176,10.0
1758723481.7049885,5628992,59.0
1758723511.1525671,5731328,12.0
1758723515.872148,5747264,23.0
1758723520.028352,5757632,15.0
1758723983.2371051,5811008,7.0
1758724001.0505702,5865664,58.0
1758724002.0100374,5874240,44.0
1758724002.5374088,5878976,10.0
1758724026.6388738,5963328,4.0
1758724035.5516918,5990976,23.0
1758724035.6023867,5991424,40.0
1758724045.5939639,6028736,29.0
1758724055.0006285,6060864,17.0
1758724055.1066854,6061824,33.0
1758724063.2877724,6082944,11.0
1758724063.471214,6084608,36.0
1758724106.0839767,6230144,24.0
1758724587.9293094,6341952,10.0
1758724594.2372284,6371264,10.0
1758724594.3583984,6372352,65.0
1758724598.3047757,6381568,17.0
1758724608.0549586,6416640,29.0
1758724618.5055604,6454208,20.0
1758724621.8625822,6458240,7.0
1758724623.3786025,6471360,35.0
1758724632.0691974,6495744,35.0
1758724632.5584013,6500032,51.0
1758724636.7087274,6511040,11.0
1758724636.9769907,6513472,3.0
1758724642.124786,6534144,9.0
1758724650.2816243,6555136,5.0
1758724655.655854,6575552,5.0
1758724661.4133806,6600768,7.0
1758724675.289081,6644928,20.0
1758724693.5170553,6701824,44.0
1758724698.3956144,6717952,57.0
1758724722.8059094,6801856,64.0
1758725177.2160037,6825984,44.0
1758725177.5286195,6828672,29.0
1758725177.7091312,6830144,16.0
1758725182.8711143,6847744,48.0
1758725205.3724768,6914688,15.0
1758725205.8570418,6918976,63.0
1758725225.4973295,6990208,60.0
1758725230.5285742,7009280,57.0
1758725244.1986392,7053888,69.0
1758725248.6791847,7067712,5.0
1758725257.5660646,7095040,5.0
1758725262.6350217,7113152,6.0
1758725287.116368,7200512,28.0
1758725292.4415443,7220992,51.0
1758725301.038463,7244032,14.0
1758725306.579797,7267264,29.0
1758725306.6011035,7267456,62.0
1758725324.668746,7324096,36.0
1758725777.2893825,7343808,55.0
1758725777.7723274,7348032,31.0
1758725787.045111,7377216,60.0
1758725787.8362775,7384064,54.0
1758725791.578471,7391104,50.0
1758725811.0951385,7460800,57.0
1758725816.7760353,7485248,31.0
1758725825.9076364,7515136,10.0
1758725826.472276,7520256,24.0
1758725835.1479843,7545600,13.0
1758725835.7360945,7550784,48.0
1758725848.6158683,7587648,49.0
1758725849.854898,7598592,11.0
1758725867.8828967,7655872,19.0
1758725872.5678148,7671744,26.0
1758725878.2959306,7696960,19.0
1758725892.7991126,7747776,20.0
1758725897.3414404,7762112,7.0
1758725906.07834,7785728,32.0
1758726385.279187,7889024,32.0
1758726394.8775313,7921216,59.0
